  0.213824D+05 -0.308846D-01  0.300000D+02 -0.168021D-01  0.100486D+01
  0.213840D+05 -0.303883D-01  0.300000D+02 -0.175602D-01  0.100490D+01
  0.213855D+05 -0.298830D-01  0.300000D+02 -0.183058D-01  0.100493D+01
  0.213871D+05 -0.293689D-01  0.300000D+02 -0.190387D-01  0.100496D+01
  0.213887D+05 -0.288464D-01  0.300000D+02 -0.197591D-01  0.100500D+01
  0.213902D+05 -0.283155D-01  0.300000D+02 -0.204669D-01  0.100503D+01
  0.213918D+05 -0.277762D-01  0.300000D+02 -0.211614D-01  0.100507D+01
  0.213934D+05 -0.272286D-01  0.300000D+02 -0.218423D-01  0.100510D+01
  0.213949D+05 -0.266731D-01  0.300000D+02 -0.225097D-01  0.100514D+01
  0.213965D+05 -0.261100D-01  0.300000D+02 -0.231636D-01  0.100517D+01
  0.213980D+05 -0.255392D-01  0.300000D+02 -0.238038D-01  0.100521D+01
  0.213996D+05 -0.249607D-01  0.300000D+02 -0.244296D-01  0.100524D+01
  0.214012D+05 -0.243749D-01  0.300000D+02 -0.250409D-01  0.100528D+01
  0.214027D+05 -0.237821D-01  0.300000D+02 -0.256379D-01  0.100531D+01
  0.214043D+05 -0.231824D-01  0.300000D+02 -0.262206D-01  0.100535D+01
  0.214059D+05 -0.225759D-01  0.300000D+02 -0.267883D-01  0.100538D+01
  0.214074D+05 -0.219626D-01  0.300000D+02 -0.273409D-01  0.100542D+01
  0.214090D+05 -0.213429D-01  0.300000D+02 -0.278782D-01  0.100545D+01
  0.214105D+05 -0.207172D-01  0.300000D+02 -0.284004D-01  0.100549D+01
  0.214121D+05 -0.200853D-01  0.300000D+02 -0.289074D-01  0.100552D+01
  0.214137D+05 -0.194475D-01  0.300000D+02 -0.293986D-01  0.100556D+01
  0.214152D+05 -0.188039D-01  0.300000D+02 -0.298738D-01  0.100559D+01
  0.214168D+05 -0.181549D-01  0.300000D+02 -0.303332D-01  0.100563D+01
  0.214184D+05 -0.175008D-01  0.300000D+02 -0.307768D-01  0.100566D+01
  0.214199D+05 -0.168415D-01  0.300000D+02 -0.312044D-01  0.100570D+01
  0.214215D+05 -0.161771D-01  0.300000D+02 -0.316154D-01  0.100573D+01
  0.214230D+05 -0.155080D-01  0.300000D+02 -0.320098D-01  0.100576D+01
  0.214246D+05 -0.148346D-01  0.300000D+02 -0.323880D-01  0.100580D+01
  0.214262D+05 -0.141569D-01  0.300000D+02 -0.327498D-01  0.100583D+01
  0.214277D+05 -0.134749D-01  0.300000D+02 -0.330947D-01  0.100586D+01
  0.214293D+05 -0.127889D-01  0.300000D+02 -0.334226D-01  0.100590D+01
  0.214309D+05 -0.120994D-01  0.300000D+02 -0.337335D-01  0.100593D+01
  0.214324D+05 -0.114064D-01  0.300000D+02 -0.340277D-01  0.100596D+01
  0.214340D+05 -0.107101D-01  0.300000D+02 -0.343049D-01  0.100600D+01
  0.214355D+05 -0.100106D-01  0.300000D+02 -0.345647D-01  0.100603D+01
  0.214371D+05 -0.930822D-02  0.300000D+02 -0.348070D-01  0.100606D+01
  0.214387D+05 -0.860331D-02  0.300000D+02 -0.350322D-01  0.100609D+01
  0.940235D+03  0.395270D-01  0.300000D+02 -0.273412D-01  0.101854D+01
  0.941797D+03  0.390946D-01  0.300000D+02 -0.246757D-01  0.101685D+01
  0.943360D+03  0.387543D-01  0.300001D+02 -0.221973D-01  0.101540D+01
  0.944923D+03  0.385359D-01  0.300001D+02 -0.198835D-01  0.101416D+01
  0.946485D+03  0.384035D-01  0.300000D+02 -0.177320D-01  0.101312D+01
  0.948048D+03  0.383427D-01  0.300000D+02 -0.157141D-01  0.101223D+01
  0.949611D+03  0.383818D-01  0.299999D+02 -0.138199D-01  0.101151D+01
  0.951173D+03  0.384851D-01  0.300000D+02 -0.120324D-01  0.101091D+01
  0.952736D+03  0.385912D-01  0.300000D+02 -0.102951D-01  0.101038D+01
  0.954299D+03  0.386818D-01  0.300000D+02 -0.856711D-02  0.100988D+01
  0.955861D+03  0.387621D-01  0.300000D+02 -0.684693D-02  0.100940D+01
  0.957424D+03  0.388392D-01  0.300001D+02 -0.514569D-02  0.100894D+01
  0.958987D+03  0.389247D-01  0.300000D+02 -0.347279D-02  0.100852D+01
  0.960549D+03  0.390394D-01  0.299999D+02 -0.183813D-02  0.100816D+01
  0.962112D+03  0.392027D-01  0.300000D+02 -0.251036D-03  0.100786D+01
  0.963675D+03  0.394106D-01  0.300000D+02  0.129082D-02  0.100764D+01
  0.965237D+03  0.396290D-01  0.300000D+02  0.280590D-02  0.100746D+01
  0.966800D+03  0.398143D-01  0.300000D+02  0.431781D-02  0.100730D+01
  0.968363D+03  0.399349D-01  0.300000D+02  0.584516D-02  0.100710D+01
  0.969925D+03  0.399773D-01  0.300000D+02  0.739570D-02  0.100687D+01
  0.971488D+03  0.399377D-01  0.300000D+02  0.896712D-02  0.100659D+01
  0.973050D+03  0.398259D-01  0.300000D+02  0.105547D-01  0.100626D+01
  0.974613D+03  0.396692D-01  0.299999D+02  0.121520D-01  0.100592D+01
  0.976176D+03  0.394913D-01  0.299999D+02  0.137495D-01  0.100557D+01
  0.977738D+03  0.393054D-01  0.300000D+02  0.153404D-01  0.100524D+01
  0.979301D+03  0.391179D-01  0.300000D+02  0.169245D-01  0.100493D+01
  0.980864D+03  0.389323D-01  0.300000D+02  0.185012D-01  0.100464D+01
  0.982426D+03  0.387480D-01  0.300000D+02  0.200726D-01  0.100439D+01
  0.983989D+03  0.385646D-01  0.300000D+02  0.216395D-01  0.100416D+01
  0.985552D+03  0.383801D-01  0.300000D+02  0.231993D-01  0.100395D+01
  0.987114D+03  0.381955D-01  0.300000D+02  0.247548D-01  0.100377D+01
  0.988677D+03  0.380112D-01  0.300000D+02  0.263068D-01  0.100360D+01
  0.990240D+03  0.378230D-01  0.300000D+02  0.278548D-01  0.100346D+01
  0.991802D+03  0.376282D-01  0.300000D+02  0.294002D-01  0.100334D+01
  0.993365D+03  0.374223D-01  0.300000D+02  0.309404D-01  0.100323D+01
  0.994928D+03  0.371984D-01  0.300000D+02  0.324748D-01  0.100314D+01
  0.996490D+03  0.369522D-01  0.300000D+02  0.340039D-01  0.100305D+01
  0.998053D+03  0.366833D-01  0.300000D+02  0.355252D-01  0.100296D+01
  0.999616D+03  0.363929D-01  0.300000D+02  0.370372D-01  0.100288D+01
  0.100118D+04  0.360818D-01  0.300000D+02  0.385400D-01  0.100281D+01
  0.100274D+04  0.357503D-01  0.300000D+02  0.400331D-01  0.100274D+01
  0.100430D+04  0.353977D-01  0.300000D+02  0.415161D-01  0.100268D+01
  0.100587D+04  0.350227D-01  0.300000D+02  0.429887D-01  0.100263D+01
  0.100743D+04  0.346254D-01  0.300000D+02  0.444478D-01  0.100258D+01
  0.100899D+04  0.342075D-01  0.300000D+02  0.458908D-01  0.100253D+01
  0.101055D+04  0.337666D-01  0.300000D+02  0.473182D-01  0.100249D+01
  0.101212D+04  0.332962D-01  0.300000D+02  0.487291D-01  0.100245D+01
  0.101368D+04  0.327959D-01  0.300000D+02  0.501176D-01  0.100241D+01
  0.101524D+04  0.322684D-01  0.300000D+02  0.514800D-01  0.100236D+01
  0.101680D+04  0.317091D-01  0.300000D+02  0.528167D-01  0.100232D+01
  0.101837D+04  0.311121D-01  0.300000D+02  0.541237D-01  0.100226D+01
  0.101993D+04  0.304787D-01  0.300000D+02  0.553939D-01  0.100219D+01
  0.102149D+04  0.298105D-01  0.300000D+02  0.566249D-01  0.100211D+01
  0.102306D+04  0.291050D-01  0.300000D+02  0.578162D-01  0.100202D+01
  0.102462D+04  0.283603D-01  0.300000D+02  0.589647D-01  0.100192D+01
  0.102618D+04  0.275801D-01  0.300000D+02  0.600677D-01  0.100180D+01
  0.102774D+04  0.267696D-01  0.300000D+02  0.611274D-01  0.100168D+01
  0.102931D+04  0.259313D-01  0.300000D+02  0.621484D-01  0.100154D+01
  0.103087D+04  0.250665D-01  0.300000D+02  0.631324D-01  0.100141D+01
  0.103243D+04  0.241773D-01  0.300000D+02  0.640784D-01  0.100127D+01
  0.103399D+04  0.232681D-01  0.300000D+02  0.649875D-01  0.100113D+01
  0.103556D+04  0.223415D-01  0.300000D+02  0.658648D-01  0.100099D+01
  0.103712D+04  0.213994D-01  0.300000D+02  0.667144D-01  0.100086D+01
  0.103868D+04  0.204424D-01  0.300000D+02  0.675376D-01  0.100074D+01
  0.104024D+04  0.194722D-01  0.300000D+02  0.683334D-01  0.100063D+01
  0.104181D+04  0.184905D-01  0.300000D+02  0.691025D-01  0.100052D+01
  0.104337D+04  0.174981D-01  0.300000D+02  0.698471D-01  0.100042D+01
  0.104493D+04  0.164950D-01  0.300000D+02  0.705695D-01  0.100034D+01
  0.104650D+04  0.154815D-01  0.300000D+02  0.712696D-01  0.100027D+01
  0.104806D+04  0.144580D-01  0.300000D+02  0.719441D-01  0.100021D+01
  0.104962D+04  0.134249D-01  0.299999D+02  0.725882D-01  0.100015D+01
  0.105118D+04  0.123821D-01  0.299999D+02  0.732005D-01  0.100011D+01
  0.105275D+04  0.113291D-01  0.299999D+02  0.737800D-01  0.100007D+01
  0.105431D+04  0.102654D-01  0.299999D+02  0.743238D-01  0.100004D+01
  0.105587D+04  0.919208D-02  0.299999D+02  0.748275D-01  0.100002D+01
  0.105743D+04  0.811067D-02  0.299999D+02  0.752876D-01  0.999996D+00
  0.105900D+04  0.702190D-02  0.299998D+02  0.757001D-01  0.999976D+00
  0.106056D+04  0.592578D-02  0.299998D+02  0.760611D-01  0.999956D+00
  0.106212D+04  0.482279D-02  0.299998D+02  0.763673D-01  0.999933D+00
  0.106368D+04  0.371457D-02  0.299999D+02  0.766145D-01  0.999907D+00
  0.106525D+04  0.260307D-02  0.299999D+02  0.767986D-01  0.999876D+00
  0.106681D+04  0.149008D-02  0.299999D+02  0.769176D-01  0.999837D+00
  0.106837D+04  0.376804D-03  0.300000D+02  0.769719D-01  0.999792D+00
  0.106994D+04 -0.735766D-03  0.300000D+02  0.769626D-01  0.999742D+00
  0.107150D+04 -0.184597D-02  0.300001D+02  0.768924D-01  0.999686D+00
  0.107306D+04 -0.295231D-02  0.300001D+02  0.767640D-01  0.999628D+00
  0.107462D+04 -0.405386D-02  0.300002D+02  0.765791D-01  0.999567D+00
  0.107619D+04 -0.515013D-02  0.300002D+02  0.763378D-01  0.999503D+00
  0.107775D+04 -0.624039D-02  0.300002D+02  0.760403D-01  0.999438D+00
  0.107931D+04 -0.732342D-02  0.300002D+02  0.756863D-01  0.999369D+00
  0.108087D+04 -0.839839D-02  0.300001D+02  0.752752D-01  0.999298D+00
  0.108244D+04 -0.946463D-02  0.300000D+02  0.748089D-01  0.999225D+00
  0.108400D+04 -0.105221D-01  0.300000D+02  0.742910D-01  0.999152D+00
  0.108556D+04 -0.115702D-01  0.300001D+02  0.737249D-01  0.999081D+00
  0.108712D+04 -0.126087D-01  0.300002D+02  0.731142D-01  0.999014D+00
  0.108869D+04 -0.136379D-01  0.300001D+02  0.724630D-01  0.998951D+00
  0.109025D+04 -0.146576D-01  0.300000D+02  0.717732D-01  0.998896D+00
  0.109181D+04 -0.156668D-01  0.300000D+02  0.710431D-01  0.998846D+00
  0.109337D+04 -0.166641D-01  0.300000D+02  0.702708D-01  0.998800D+00
  0.109494D+04 -0.176481D-01  0.300001D+02  0.694563D-01  0.998759D+00
  0.109650D+04 -0.186174D-01  0.300001D+02  0.685992D-01  0.998722D+00
  0.109806D+04 -0.195706D-01  0.300001D+02  0.676992D-01  0.998688D+00
  0.109963D+04 -0.205077D-01  0.300000D+02  0.667579D-01  0.998659D+00
  0.110119D+04 -0.214297D-01  0.299999D+02  0.657792D-01  0.998636D+00
  0.110275D+04 -0.223363D-01  0.300000D+02  0.647662D-01  0.998620D+00
  0.110431D+04 -0.232261D-01  0.300000D+02  0.637198D-01  0.998612D+00
  0.110588D+04 -0.240979D-01  0.300001D+02  0.626391D-01  0.998611D+00
  0.110744D+04 -0.249497D-01  0.300000D+02  0.615219D-01  0.998616D+00
  0.110900D+04 -0.257781D-01  0.300000D+02  0.603657D-01  0.998623D+00
  0.111056D+04 -0.265791D-01  0.300000D+02  0.591688D-01  0.998631D+00
  0.111213D+04 -0.273497D-01  0.300000D+02  0.579299D-01  0.998639D+00
  0.111369D+04 -0.280886D-01  0.300001D+02  0.566492D-01  0.998645D+00
  0.111525D+04 -0.287956D-01  0.300001D+02  0.553291D-01  0.998649D+00
  0.111681D+04 -0.294711D-01  0.300000D+02  0.539729D-01  0.998654D+00
  0.111838D+04 -0.301154D-01  0.300000D+02  0.525834D-01  0.998659D+00
  0.111994D+04 -0.307284D-01  0.300000D+02  0.511620D-01  0.998666D+00
  0.112150D+04 -0.313087D-01  0.300001D+02  0.497092D-01  0.998673D+00
  0.112307D+04 -0.318527D-01  0.300001D+02  0.482252D-01  0.998680D+00
  0.112463D+04 -0.323570D-01  0.300000D+02  0.467096D-01  0.998685D+00
  0.112619D+04 -0.328196D-01  0.300000D+02  0.451630D-01  0.998686D+00
  0.112775D+04 -0.332393D-01  0.300000D+02  0.435868D-01  0.998683D+00
  0.112932D+04 -0.336163D-01  0.300000D+02  0.419840D-01  0.998676D+00
  0.113088D+04 -0.339530D-01  0.300000D+02  0.403580D-01  0.998668D+00
  0.113244D+04 -0.342531D-01  0.300000D+02  0.387122D-01  0.998660D+00
  0.113400D+04 -0.345199D-01  0.300000D+02  0.370492D-01  0.998655D+00
  0.113557D+04 -0.347544D-01  0.300000D+02  0.353708D-01  0.998654D+00
  0.113713D+04 -0.349552D-01  0.300000D+02  0.336782D-01  0.998659D+00
  0.113869D+04 -0.351198D-01  0.300000D+02  0.319734D-01  0.998669D+00
  0.114025D+04 -0.352455D-01  0.300001D+02  0.302577D-01  0.998681D+00
  0.114182D+04 -0.353303D-01  0.300000D+02  0.285319D-01  0.998695D+00
  0.114338D+04 -0.353737D-01  0.300000D+02  0.267978D-01  0.998711D+00
  0.114494D+04 -0.353770D-01  0.300000D+02  0.250580D-01  0.998728D+00
  0.114651D+04 -0.353430D-01  0.299999D+02  0.233149D-01  0.998749D+00
  0.114807D+04 -0.352747D-01  0.300000D+02  0.215698D-01  0.998774D+00
  0.114963D+04 -0.351740D-01  0.300000D+02  0.198232D-01  0.998806D+00
  0.115119D+04 -0.350403D-01  0.300000D+02  0.180762D-01  0.998846D+00
  0.115276D+04 -0.348723D-01  0.300000D+02  0.163314D-01  0.998893D+00
  0.115432D+04 -0.346680D-01  0.300000D+02  0.145919D-01  0.998945D+00
  0.115588D+04 -0.344238D-01  0.300000D+02  0.128603D-01  0.999002D+00
  0.115744D+04 -0.341360D-01  0.300000D+02  0.111397D-01  0.999059D+00
  0.115901D+04 -0.338029D-01  0.300000D+02  0.943308D-02  0.999117D+00
  0.116057D+04 -0.334255D-01  0.300000D+02  0.774286D-02  0.999173D+00
  0.116213D+04 -0.330056D-01  0.300000D+02  0.607068D-02  0.999228D+00
  0.116369D+04 -0.325456D-01  0.300000D+02  0.441786D-02  0.999284D+00
  0.116526D+04 -0.320466D-01  0.300000D+02  0.278540D-02  0.999341D+00
  0.116682D+04 -0.315082D-01  0.300000D+02  0.117486D-02  0.999401D+00
  0.116838D+04 -0.309305D-01  0.300000D+02 -0.410739D-03  0.999462D+00
  0.116995D+04 -0.303135D-01  0.300000D+02 -0.196782D-02  0.999524D+00
  0.117151D+04 -0.296553D-01  0.300000D+02 -0.349262D-02  0.999585D+00
  0.117307D+04 -0.289542D-01  0.300000D+02 -0.498079D-02  0.999643D+00
  0.117463D+04 -0.282097D-01  0.300000D+02 -0.642842D-02  0.999696D+00
  0.117620D+04 -0.274235D-01  0.300000D+02 -0.783361D-02  0.999745D+00
  0.117776D+04 -0.265978D-01  0.300000D+02 -0.919626D-02  0.999791D+00
  0.117932D+04 -0.257353D-01  0.300000D+02 -0.105167D-01  0.999835D+00
  0.118088D+04 -0.248387D-01  0.300000D+02 -0.117953D-01  0.999879D+00
  0.118245D+04 -0.239104D-01  0.300000D+02 -0.130318D-01  0.999924D+00
  0.118401D+04 -0.229518D-01  0.300000D+02 -0.142253D-01  0.999971D+00
  0.118557D+04 -0.219634D-01  0.300000D+02 -0.153737D-01  0.100002D+01
  0.118713D+04 -0.209456D-01  0.300000D+02 -0.164740D-01  0.100007D+01
  0.118870D+04 -0.198987D-01  0.300000D+02 -0.175230D-01  0.100012D+01
  0.119026D+04 -0.188237D-01  0.300000D+02 -0.185178D-01  0.100017D+01
  0.119182D+04 -0.177217D-01  0.300000D+02 -0.194572D-01  0.100022D+01
  0.119338D+04 -0.165946D-01  0.300000D+02 -0.203412D-01  0.100027D+01
  0.119495D+04 -0.154445D-01  0.300000D+02 -0.211706D-01  0.100032D+01
  0.119651D+04 -0.142738D-01  0.300001D+02 -0.219463D-01  0.100037D+01
  0.119807D+04 -0.130844D-01  0.300001D+02 -0.226688D-01  0.100043D+01
  0.119964D+04 -0.118779D-01  0.300001D+02 -0.233371D-01  0.100049D+01
  0.120120D+04 -0.106555D-01  0.300001D+02 -0.239495D-01  0.100055D+01
  0.120276D+04 -0.941824D-02  0.300001D+02 -0.245030D-01  0.100062D+01
  0.120432D+04 -0.816740D-02  0.300001D+02 -0.249944D-01  0.100068D+01
  0.120589D+04 -0.690449D-02  0.300002D+02 -0.254202D-01  0.100075D+01
