  0.213240D+05 -0.215332D-15  0.300004D+02  0.250000D-01  0.987805D+00
  0.213256D+05  0.174641D-15  0.300004D+02  0.250000D-01  0.987805D+00
  0.213271D+05 -0.187356D-15  0.300004D+02  0.250000D-01  0.987805D+00
  0.213287D+05 -0.181274D-15  0.300004D+02  0.250000D-01  0.987805D+00
  0.213303D+05 -0.780577D-15  0.300004D+02  0.250000D-01  0.987805D+00
  0.213318D+05 -0.741285D-15  0.300004D+02  0.250000D-01  0.987805D+00
  0.213334D+05  0.109530D-15  0.300004D+02  0.250000D-01  0.987805D+00
  0.213349D+05  0.249018D-15  0.300004D+02  0.250000D-01  0.987805D+00
  0.213365D+05  0.273202D-15  0.300004D+02  0.250000D-01  0.987805D+00
  0.213381D+05 -0.212704D-16  0.300004D+02  0.250000D-01  0.987805D+00
  0.213396D+05  0.598815D-16  0.300004D+02  0.250000D-01  0.987805D+00
  0.213412D+05 -0.843453D-16  0.300004D+02  0.250000D-01  0.987805D+00
  0.213428D+05  0.663729D-17  0.300004D+02  0.250000D-01  0.987805D+00
  0.213443D+05  0.108860D-16  0.300004D+02  0.250000D-01  0.987805D+00
  0.213459D+05  0.526674D-17  0.300004D+02  0.250000D-01  0.987805D+00
  0.213475D+05  0.110347D-15  0.300004D+02  0.250000D-01  0.987805D+00
  0.213490D+05  0.146142D-15  0.300004D+02  0.250000D-01  0.987805D+00
  0.213506D+05  0.163339D-15  0.300004D+02  0.250000D-01  0.987805D+00
  0.213521D+05  0.204268D-15  0.300004D+02  0.250000D-01  0.987805D+00
  0.213537D+05  0.125063D-15  0.300004D+02  0.250000D-01  0.987805D+00
  0.213553D+05 -0.157935D-16  0.300004D+02  0.250000D-01  0.987805D+00
  0.213568D+05  0.501496D-16  0.300004D+02  0.250000D-01  0.987805D+00
  0.213584D+05  0.330319D-16  0.300004D+02  0.250000D-01  0.987805D+00
  0.213600D+05  0.256406D-15  0.300004D+02  0.250000D-01  0.987805D+00
  0.213615D+05  0.258277D-15  0.300004D+02  0.250000D-01  0.987805D+00
  0.213631D+05  0.364865D-15  0.300004D+02  0.250000D-01  0.987805D+00
  0.213646D+05  0.293104D-15  0.300004D+02  0.250000D-01  0.987805D+00
  0.213662D+05  0.381512D-16  0.300004D+02  0.250000D-01  0.987805D+00
  0.213678D+05  0.622926D-16  0.300004D+02  0.250000D-01  0.987805D+00
  0.213693D+05 -0.320437D-16  0.300004D+02  0.250000D-01  0.987805D+00
  0.213709D+05  0.231478D-15  0.300004D+02  0.250000D-01  0.987805D+00
  0.213725D+05  0.133937D-15  0.300004D+02  0.250000D-01  0.987805D+00
  0.213740D+05 -0.828951D-18  0.300004D+02  0.250000D-01  0.987805D+00
  0.213756D+05 -0.813586D-19  0.300004D+02  0.250000D-01  0.987805D+00
  0.213771D+05  0.158708D-15  0.300004D+02  0.250000D-01  0.987805D+00
  0.213787D+05  0.536218D-16  0.300004D+02  0.250000D-01  0.987805D+00
  0.213803D+05  0.498804D-16  0.300004D+02  0.250000D-01  0.987805D+00
  0.213818D+05  0.646975D-16  0.300004D+02  0.250000D-01  0.987805D+00
  0.213834D+05 -0.265543D-16  0.300004D+02  0.250000D-01  0.987805D+00
  0.213850D+05  0.503887D-16  0.300004D+02  0.250000D-01  0.987805D+00
  0.213865D+05  0.143936D-15  0.300004D+02  0.250000D-01  0.987805D+00
  0.213881D+05 -0.630903D-16  0.300004D+02  0.250000D-01  0.987805D+00
  0.213896D+05 -0.436273D-16  0.300004D+02  0.250000D-01  0.987805D+00
  0.213912D+05  0.123042D-16  0.300004D+02  0.250000D-01  0.987805D+00
  0.213928D+05  0.469371D-17  0.300004D+02  0.250000D-01  0.987805D+00
  0.213943D+05 -0.112617D-15  0.300004D+02  0.250000D-01  0.987805D+00
  0.213959D+05 -0.106229D-15  0.300004D+02  0.250000D-01  0.987805D+00
  0.213975D+05  0.720937D-16  0.300004D+02  0.250000D-01  0.987805D+00
  0.213990D+05  0.516663D-16  0.300004D+02  0.250000D-01  0.987805D+00
  0.214006D+05 -0.280958D-15  0.300004D+02  0.250000D-01  0.987805D+00
  0.214021D+05 -0.336733D-15  0.300004D+02  0.250000D-01  0.987805D+00
  0.214037D+05 -0.319444D-15  0.300004D+02  0.250000D-01  0.987805D+00
  0.214053D+05 -0.210596D-15  0.300004D+02  0.250000D-01  0.987805D+00
  0.214068D+05 -0.179704D-15  0.300004D+02  0.250000D-01  0.987805D+00
  0.214084D+05 -0.262790D-16  0.300004D+02  0.250000D-01  0.987805D+00
  0.214100D+05 -0.256585D-16  0.300004D+02  0.250000D-01  0.987805D+00
  0.214115D+05 -0.554391D-16  0.300004D+02  0.250000D-01  0.987805D+00
  0.214131D+05 -0.816392D-16  0.300004D+02  0.250000D-01  0.987805D+00
  0.214146D+05 -0.850087D-16  0.300004D+02  0.250000D-01  0.987805D+00
