  0.101739D+04  0.437865D-01  0.300000D+02  0.485598D-01  0.101078D+01
  0.101896D+04  0.433963D-01  0.300000D+02  0.500087D-01  0.101076D+01
  0.102052D+04  0.429847D-01  0.300000D+02  0.514431D-01  0.101073D+01
  0.102208D+04  0.425502D-01  0.300000D+02  0.528621D-01  0.101070D+01
  0.102364D+04  0.420863D-01  0.300000D+02  0.542622D-01  0.101066D+01
  0.102521D+04  0.415921D-01  0.300000D+02  0.556426D-01  0.101062D+01
  0.102677D+04  0.410732D-01  0.300000D+02  0.570043D-01  0.101057D+01
  0.102833D+04  0.405332D-01  0.300000D+02  0.583468D-01  0.101052D+01
  0.102989D+04  0.399665D-01  0.300000D+02  0.596671D-01  0.101046D+01
  0.103146D+04  0.393729D-01  0.300000D+02  0.609644D-01  0.101040D+01
  0.103302D+04  0.387582D-01  0.300000D+02  0.622402D-01  0.101034D+01
  0.103458D+04  0.381231D-01  0.300000D+02  0.634966D-01  0.101027D+01
  0.103614D+04  0.374685D-01  0.300000D+02  0.647310D-01  0.101020D+01
  0.103771D+04  0.367920D-01  0.300000D+02  0.659431D-01  0.101013D+01
  0.103927D+04  0.360960D-01  0.300000D+02  0.671340D-01  0.101007D+01
  0.104083D+04  0.353823D-01  0.300000D+02  0.683024D-01  0.101000D+01
  0.104240D+04  0.346492D-01  0.300000D+02  0.694456D-01  0.100993D+01
  0.104396D+04  0.338970D-01  0.300000D+02  0.705632D-01  0.100985D+01
  0.104552D+04  0.331279D-01  0.300000D+02  0.716585D-01  0.100978D+01
  0.104708D+04  0.323440D-01  0.300000D+02  0.727336D-01  0.100971D+01
  0.104865D+04  0.315480D-01  0.300000D+02  0.737894D-01  0.100965D+01
  0.105021D+04  0.307394D-01  0.300000D+02  0.748252D-01  0.100960D+01
  0.105177D+04  0.299166D-01  0.300000D+02  0.758385D-01  0.100954D+01
  0.105333D+04  0.290781D-01  0.300000D+02  0.768252D-01  0.100949D+01
  0.105490D+04  0.282228D-01  0.300000D+02  0.777815D-01  0.100944D+01
  0.105646D+04  0.273517D-01  0.300000D+02  0.787084D-01  0.100938D+01
  0.105802D+04  0.264666D-01  0.300000D+02  0.796090D-01  0.100933D+01
  0.105958D+04  0.255697D-01  0.300000D+02  0.804850D-01  0.100928D+01
  0.106115D+04  0.246633D-01  0.300000D+02  0.813388D-01  0.100924D+01
  0.106271D+04  0.237453D-01  0.300000D+02  0.821677D-01  0.100920D+01
  0.106427D+04  0.228143D-01  0.300000D+02  0.829659D-01  0.100916D+01
  0.106584D+04  0.218714D-01  0.299999D+02  0.837302D-01  0.100912D+01
  0.106740D+04  0.209142D-01  0.300000D+02  0.844575D-01  0.100908D+01
  0.106896D+04  0.199438D-01  0.300000D+02  0.851493D-01  0.100903D+01
  0.107052D+04  0.189645D-01  0.300000D+02  0.858125D-01  0.100899D+01
  0.107209D+04  0.179779D-01  0.300000D+02  0.864499D-01  0.100895D+01
  0.107365D+04  0.169830D-01  0.300000D+02  0.870596D-01  0.100891D+01
  0.107521D+04  0.159801D-01  0.299999D+02  0.876384D-01  0.100888D+01
  0.107677D+04  0.149682D-01  0.299999D+02  0.881799D-01  0.100885D+01
  0.107834D+04  0.139465D-01  0.299999D+02  0.886777D-01  0.100881D+01
  0.107990D+04  0.129156D-01  0.299999D+02  0.891320D-01  0.100876D+01
  0.108146D+04  0.118775D-01  0.299999D+02  0.895497D-01  0.100871D+01
  0.108302D+04  0.108345D-01  0.299999D+02  0.899356D-01  0.100866D+01
  0.108459D+04  0.978787D-02  0.299999D+02  0.902926D-01  0.100862D+01
  0.108615D+04  0.873766D-02  0.299999D+02  0.906201D-01  0.100858D+01
  0.108771D+04  0.768328D-02  0.299999D+02  0.909113D-01  0.100854D+01
  0.108927D+04  0.662489D-02  0.299999D+02  0.911577D-01  0.100850D+01
  0.109084D+04  0.556310D-02  0.299999D+02  0.913567D-01  0.100844D+01
  0.109240D+04  0.449830D-02  0.299999D+02  0.915128D-01  0.100839D+01
  0.109396D+04  0.343213D-02  0.299999D+02  0.916347D-01  0.100833D+01
  0.109553D+04  0.236638D-02  0.300000D+02  0.917290D-01  0.100828D+01
  0.109709D+04  0.130121D-02  0.300000D+02  0.917984D-01  0.100824D+01
  0.109865D+04  0.236212D-03  0.300000D+02  0.918391D-01  0.100820D+01
  0.110021D+04 -0.827512D-03  0.300000D+02  0.918415D-01  0.100816D+01
  0.110178D+04 -0.188879D-02  0.300000D+02  0.917988D-01  0.100811D+01
  0.110334D+04 -0.294800D-02  0.300001D+02  0.917110D-01  0.100806D+01
  0.110490D+04 -0.400520D-02  0.300002D+02  0.915842D-01  0.100800D+01
  0.110646D+04 -0.505918D-02  0.300002D+02  0.914278D-01  0.100795D+01
  0.110803D+04 -0.610951D-02  0.300002D+02  0.912484D-01  0.100791D+01
  0.110959D+04 -0.715723D-02  0.300002D+02  0.910462D-01  0.100788D+01
  0.111115D+04 -0.820181D-02  0.300001D+02  0.908145D-01  0.100784D+01
  0.111271D+04 -0.924049D-02  0.300001D+02  0.905439D-01  0.100781D+01
  0.111428D+04 -0.102718D-01  0.300001D+02  0.902307D-01  0.100777D+01
  0.111584D+04 -0.112963D-01  0.300001D+02  0.898759D-01  0.100773D+01
  0.111740D+04 -0.123153D-01  0.300001D+02  0.894865D-01  0.100768D+01
  0.111897D+04 -0.133286D-01  0.300002D+02  0.890724D-01  0.100765D+01
  0.112053D+04 -0.143362D-01  0.300002D+02  0.886374D-01  0.100762D+01
  0.112209D+04 -0.153385D-01  0.300001D+02  0.881786D-01  0.100760D+01
  0.112365D+04 -0.163338D-01  0.300001D+02  0.876888D-01  0.100758D+01
  0.112522D+04 -0.173186D-01  0.300000D+02  0.871606D-01  0.100756D+01
  0.112678D+04 -0.182912D-01  0.300000D+02  0.865924D-01  0.100753D+01
  0.112834D+04 -0.192530D-01  0.300000D+02  0.859872D-01  0.100750D+01
  0.112990D+04 -0.202053D-01  0.300001D+02  0.853515D-01  0.100747D+01
  0.113147D+04 -0.211496D-01  0.300001D+02  0.846933D-01  0.100744D+01
  0.113303D+04 -0.220859D-01  0.300001D+02  0.840144D-01  0.100743D+01
  0.113459D+04 -0.230127D-01  0.300001D+02  0.833099D-01  0.100742D+01
  0.113615D+04 -0.239275D-01  0.300000D+02  0.825738D-01  0.100740D+01
  0.113772D+04 -0.248269D-01  0.300000D+02  0.818024D-01  0.100739D+01
  0.113928D+04 -0.257098D-01  0.300000D+02  0.809949D-01  0.100737D+01
  0.114084D+04 -0.265780D-01  0.300000D+02  0.801552D-01  0.100735D+01
  0.114241D+04 -0.274337D-01  0.300001D+02  0.792898D-01  0.100733D+01
  0.114397D+04 -0.282778D-01  0.300001D+02  0.784028D-01  0.100731D+01
  0.114553D+04 -0.291104D-01  0.300001D+02  0.774936D-01  0.100730D+01
  0.114709D+04 -0.299297D-01  0.300000D+02  0.765598D-01  0.100729D+01
  0.114866D+04 -0.307320D-01  0.300000D+02  0.755979D-01  0.100728D+01
  0.115022D+04 -0.315154D-01  0.300000D+02  0.746060D-01  0.100727D+01
  0.115178D+04 -0.322803D-01  0.300000D+02  0.735853D-01  0.100726D+01
  0.115334D+04 -0.330279D-01  0.300000D+02  0.725394D-01  0.100724D+01
  0.115491D+04 -0.337599D-01  0.300001D+02  0.714717D-01  0.100723D+01
  0.115647D+04 -0.344772D-01  0.300001D+02  0.703836D-01  0.100722D+01
  0.115803D+04 -0.351788D-01  0.300000D+02  0.692745D-01  0.100721D+01
  0.115959D+04 -0.358630D-01  0.300000D+02  0.681434D-01  0.100721D+01
  0.116116D+04 -0.365277D-01  0.300000D+02  0.669898D-01  0.100720D+01
  0.116272D+04 -0.371730D-01  0.300000D+02  0.658141D-01  0.100720D+01
  0.116428D+04 -0.377991D-01  0.300000D+02  0.646181D-01  0.100719D+01
  0.116585D+04 -0.384066D-01  0.300001D+02  0.634037D-01  0.100719D+01
  0.116741D+04 -0.389969D-01  0.300001D+02  0.621716D-01  0.100719D+01
  0.116897D+04 -0.395688D-01  0.300001D+02  0.609219D-01  0.100719D+01
  0.117053D+04 -0.401207D-01  0.300000D+02  0.596543D-01  0.100719D+01
  0.117210D+04 -0.406521D-01  0.300000D+02  0.583691D-01  0.100719D+01
  0.117366D+04 -0.411630D-01  0.300000D+02  0.570676D-01  0.100720D+01
  0.117522D+04 -0.416541D-01  0.300000D+02  0.557509D-01  0.100720D+01
  0.117678D+04 -0.421255D-01  0.300000D+02  0.544205D-01  0.100721D+01
  0.117835D+04 -0.425779D-01  0.300001D+02  0.530769D-01  0.100722D+01
  0.117991D+04 -0.430111D-01  0.300001D+02  0.517198D-01  0.100723D+01
  0.118147D+04 -0.434219D-01  0.300000D+02  0.503498D-01  0.100724D+01
  0.118303D+04 -0.438102D-01  0.300000D+02  0.489671D-01  0.100725D+01
  0.118460D+04 -0.441774D-01  0.299999D+02  0.475726D-01  0.100727D+01
  0.118616D+04 -0.445235D-01  0.299999D+02  0.461678D-01  0.100728D+01
  0.118772D+04 -0.448486D-01  0.300000D+02  0.447536D-01  0.100730D+01
  0.118928D+04 -0.451531D-01  0.300000D+02  0.433307D-01  0.100732D+01
  0.119085D+04 -0.454367D-01  0.300000D+02  0.418990D-01  0.100734D+01
  0.119241D+04 -0.456971D-01  0.300000D+02  0.404587D-01  0.100736D+01
  0.119397D+04 -0.459332D-01  0.300000D+02  0.390112D-01  0.100738D+01
  0.119554D+04 -0.461466D-01  0.300000D+02  0.375572D-01  0.100740D+01
  0.119710D+04 -0.463388D-01  0.300000D+02  0.360971D-01  0.100742D+01
  0.119866D+04 -0.465098D-01  0.300000D+02  0.346323D-01  0.100745D+01
  0.120022D+04 -0.466589D-01  0.300000D+02  0.331638D-01  0.100747D+01
  0.120179D+04 -0.467857D-01  0.300001D+02  0.316916D-01  0.100750D+01
  0.120335D+04 -0.468885D-01  0.300001D+02  0.302155D-01  0.100753D+01
  0.120491D+04 -0.469663D-01  0.300000D+02  0.287373D-01  0.100756D+01
  0.120647D+04 -0.470206D-01  0.300000D+02  0.272584D-01  0.100758D+01
  0.120804D+04 -0.470533D-01  0.299999D+02  0.257784D-01  0.100761D+01
  0.120960D+04 -0.470649D-01  0.299999D+02  0.242978D-01  0.100764D+01
  0.121116D+04 -0.470550D-01  0.299999D+02  0.228181D-01  0.100767D+01
  0.121272D+04 -0.470226D-01  0.300000D+02  0.213402D-01  0.100771D+01
  0.121429D+04 -0.469660D-01  0.300000D+02  0.198641D-01  0.100774D+01
  0.121585D+04 -0.468841D-01  0.300000D+02  0.183908D-01  0.100777D+01
  0.121741D+04 -0.467789D-01  0.300000D+02  0.169217D-01  0.100781D+01
  0.121898D+04 -0.466523D-01  0.300000D+02  0.154570D-01  0.100784D+01
  0.122054D+04 -0.465050D-01  0.300000D+02  0.139965D-01  0.100787D+01
  0.122210D+04 -0.463373D-01  0.300000D+02  0.125407D-01  0.100791D+01
  0.122366D+04 -0.461483D-01  0.300000D+02  0.110912D-01  0.100795D+01
  0.122523D+04 -0.459365D-01  0.300000D+02  0.964901D-02  0.100798D+01
  0.122679D+04 -0.457000D-01  0.300000D+02  0.821503D-02  0.100802D+01
  0.122835D+04 -0.454403D-01  0.300000D+02  0.679035D-02  0.100806D+01
  0.122991D+04 -0.451598D-01  0.300000D+02  0.537478D-02  0.100810D+01
  0.123148D+04 -0.448595D-01  0.300000D+02  0.396791D-02  0.100813D+01
  0.123304D+04 -0.445400D-01  0.300000D+02  0.257006D-02  0.100817D+01
  0.123460D+04 -0.442012D-01  0.300000D+02  0.118205D-02  0.100822D+01
  0.123616D+04 -0.438416D-01  0.300000D+02 -0.194266D-03  0.100826D+01
  0.123773D+04 -0.434595D-01  0.300000D+02 -0.155731D-02  0.100831D+01
  0.123929D+04 -0.430546D-01  0.300000D+02 -0.290607D-02  0.100835D+01
  0.124085D+04 -0.426293D-01  0.300000D+02 -0.424060D-02  0.100839D+01
  0.124242D+04 -0.421852D-01  0.300000D+02 -0.556196D-02  0.100843D+01
  0.124398D+04 -0.417230D-01  0.300000D+02 -0.687039D-02  0.100847D+01
  0.124554D+04 -0.412437D-01  0.300000D+02 -0.816531D-02  0.100852D+01
  0.124710D+04 -0.407461D-01  0.300000D+02 -0.944540D-02  0.100857D+01
  0.124867D+04 -0.402287D-01  0.300000D+02 -0.107081D-01  0.100862D+01
  0.125023D+04 -0.396904D-01  0.300000D+02 -0.119517D-01  0.100867D+01
  0.125179D+04 -0.391321D-01  0.300000D+02 -0.131760D-01  0.100871D+01
  0.125335D+04 -0.385559D-01  0.300000D+02 -0.143823D-01  0.100876D+01
  0.125492D+04 -0.379632D-01  0.300000D+02 -0.155715D-01  0.100880D+01
  0.125648D+04 -0.373548D-01  0.300000D+02 -0.167439D-01  0.100885D+01
  0.125804D+04 -0.367311D-01  0.300000D+02 -0.178985D-01  0.100891D+01
  0.125960D+04 -0.360906D-01  0.300000D+02 -0.190330D-01  0.100896D+01
  0.126117D+04 -0.354319D-01  0.300000D+02 -0.201445D-01  0.100901D+01
  0.126273D+04 -0.347549D-01  0.300000D+02 -0.212319D-01  0.100906D+01
  0.126429D+04 -0.340612D-01  0.300000D+02 -0.222963D-01  0.100910D+01
  0.126586D+04 -0.333524D-01  0.300000D+02 -0.233394D-01  0.100915D+01
  0.126742D+04 -0.326298D-01  0.300000D+02 -0.243622D-01  0.100920D+01
  0.126898D+04 -0.318944D-01  0.300000D+02 -0.253645D-01  0.100925D+01
  0.127054D+04 -0.311455D-01  0.300000D+02 -0.263450D-01  0.100931D+01
  0.127211D+04 -0.303818D-01  0.300000D+02 -0.273003D-01  0.100936D+01
  0.127367D+04 -0.296028D-01  0.300000D+02 -0.282278D-01  0.100941D+01
  0.127523D+04 -0.288091D-01  0.300000D+02 -0.291279D-01  0.100946D+01
  0.127679D+04 -0.280021D-01  0.300000D+02 -0.300024D-01  0.100950D+01
  0.127836D+04 -0.271833D-01  0.300000D+02 -0.308531D-01  0.100955D+01
  0.127992D+04 -0.263541D-01  0.300000D+02 -0.316808D-01  0.100960D+01
  0.128148D+04 -0.255146D-01  0.300000D+02 -0.324851D-01  0.100965D+01
  0.128304D+04 -0.246640D-01  0.300000D+02 -0.332636D-01  0.100970D+01
  0.128461D+04 -0.238017D-01  0.300000D+02 -0.340127D-01  0.100975D+01
  0.128617D+04 -0.229279D-01  0.300001D+02 -0.347312D-01  0.100980D+01
  0.128773D+04 -0.220433D-01  0.300001D+02 -0.354203D-01  0.100985D+01
  0.128929D+04 -0.211492D-01  0.300001D+02 -0.360824D-01  0.100989D+01
  0.129086D+04 -0.202471D-01  0.300001D+02 -0.367191D-01  0.100994D+01
  0.129242D+04 -0.193376D-01  0.300000D+02 -0.373308D-01  0.100999D+01
  0.129398D+04 -0.184208D-01  0.300000D+02 -0.379164D-01  0.101004D+01
  0.129555D+04 -0.174958D-01  0.300000D+02 -0.384728D-01  0.101009D+01
  0.129711D+04 -0.165631D-01  0.300001D+02 -0.389972D-01  0.101014D+01
  0.129867D+04 -0.156231D-01  0.300001D+02 -0.394900D-01  0.101018D+01
  0.130023D+04 -0.146763D-01  0.300001D+02 -0.399530D-01  0.101023D+01
  0.130180D+04 -0.137240D-01  0.300001D+02 -0.403883D-01  0.101027D+01
  0.130336D+04 -0.127673D-01  0.300001D+02 -0.407971D-01  0.101032D+01
  0.130492D+04 -0.118064D-01  0.300001D+02 -0.411793D-01  0.101037D+01
  0.130648D+04 -0.108411D-01  0.300000D+02 -0.415330D-01  0.101042D+01
  0.130805D+04 -0.987167D-02  0.300000D+02 -0.418552D-01  0.101046D+01
  0.130961D+04 -0.889860D-02  0.300001D+02 -0.421450D-01  0.101051D+01
  0.131117D+04 -0.792235D-02  0.300001D+02 -0.424035D-01  0.101055D+01
  0.131273D+04 -0.694342D-02  0.300001D+02 -0.426326D-01  0.101059D+01
  0.131430D+04 -0.596274D-02  0.300001D+02 -0.428337D-01  0.101063D+01
  0.131586D+04 -0.498094D-02  0.300001D+02 -0.430079D-01  0.101068D+01
  0.131742D+04 -0.399812D-02  0.300000D+02 -0.431540D-01  0.101072D+01
  0.131899D+04 -0.301447D-02  0.300000D+02 -0.432698D-01  0.101077D+01
  0.132055D+04 -0.203061D-02  0.300000D+02 -0.433536D-01  0.101081D+01
  0.132211D+04 -0.104697D-02  0.300000D+02 -0.434062D-01  0.101085D+01
  0.132367D+04 -0.638565D-04  0.300001D+02 -0.434289D-01  0.101089D+01
  0.132524D+04  0.918140D-03  0.300001D+02 -0.434229D-01  0.101093D+01
  0.132680D+04  0.189846D-02  0.300000D+02 -0.433895D-01  0.101096D+01
  0.132836D+04  0.287687D-02  0.300000D+02 -0.433285D-01  0.101100D+01
  0.132992D+04  0.385298D-02  0.299999D+02 -0.432385D-01  0.101104D+01
  0.133149D+04  0.482614D-02  0.299999D+02 -0.431179D-01  0.101108D+01
  0.133305D+04  0.579594D-02  0.299999D+02 -0.429668D-01  0.101112D+01
  0.133461D+04  0.676227D-02  0.299999D+02 -0.427867D-01  0.101115D+01
  0.133617D+04  0.772474D-02  0.300000D+02 -0.425785D-01  0.101119D+01
  0.133774D+04  0.868287D-02  0.300000D+02 -0.423430D-01  0.101122D+01
  0.133930D+04  0.963644D-02  0.300000D+02 -0.420805D-01  0.101126D+01
  0.134086D+04  0.105851D-01  0.300000D+02 -0.417905D-01  0.101129D+01
  0.134243D+04  0.115280D-01  0.299999D+02 -0.414716D-01  0.101132D+01
  0.134399D+04  0.124648D-01  0.299999D+02 -0.411237D-01  0.101135D+01
  0.134555D+04  0.133954D-01  0.299998D+02 -0.407480D-01  0.101138D+01
  0.134711D+04  0.143196D-01  0.299998D+02 -0.403459D-01  0.101141D+01
  0.134868D+04  0.152369D-01  0.299999D+02 -0.399178D-01  0.101144D+01
  0.135024D+04  0.161473D-01  0.300000D+02 -0.394638D-01  0.101147D+01
  0.135180D+04  0.170502D-01  0.300000D+02 -0.389839D-01  0.101150D+01
  0.135336D+04  0.179451D-01  0.300000D+02 -0.384772D-01  0.101153D+01
  0.135493D+04  0.188313D-01  0.300000D+02 -0.379433D-01  0.101155D+01
  0.135649D+04  0.197087D-01  0.299999D+02 -0.373834D-01  0.101157D+01
  0.135805D+04  0.205775D-01  0.299999D+02 -0.367990D-01  0.101160D+01
  0.135961D+04  0.214374D-01  0.299999D+02 -0.361908D-01  0.101162D+01
  0.136118D+04  0.222877D-01  0.299999D+02 -0.355586D-01  0.101164D+01
  0.136274D+04  0.231284D-01  0.299999D+02 -0.349023D-01  0.101167D+01
  0.136430D+04  0.239589D-01  0.300000D+02 -0.342217D-01  0.101169D+01
  0.136587D+04  0.247783D-01  0.300000D+02 -0.335163D-01  0.101171D+01
  0.136743D+04  0.255865D-01  0.300000D+02 -0.327869D-01  0.101173D+01
  0.136899D+04  0.263840D-01  0.300000D+02 -0.320351D-01  0.101174D+01
  0.137055D+04  0.271706D-01  0.299999D+02 -0.312620D-01  0.101176D+01
  0.137212D+04  0.279457D-01  0.299999D+02 -0.304675D-01  0.101178D+01
  0.137368D+04  0.287089D-01  0.299999D+02 -0.296512D-01  0.101179D+01
  0.137524D+04  0.294597D-01  0.300000D+02 -0.288131D-01  0.101181D+01
  0.137680D+04  0.301977D-01  0.300000D+02 -0.279531D-01  0.101182D+01
  0.137837D+04  0.309222D-01  0.300000D+02 -0.270717D-01  0.101184D+01
  0.137993D+04  0.316338D-01  0.300000D+02 -0.261701D-01  0.101185D+01
  0.138149D+04  0.323328D-01  0.300000D+02 -0.252500D-01  0.101186D+01
  0.138305D+04  0.330189D-01  0.300000D+02 -0.243115D-01  0.101187D+01
  0.138462D+04  0.336910D-01  0.299999D+02 -0.233540D-01  0.101188D+01
  0.138618D+04  0.343487D-01  0.299999D+02 -0.223774D-01  0.101189D+01
  0.138774D+04  0.349919D-01  0.299999D+02 -0.213819D-01  0.101190D+01
  0.138930D+04  0.356199D-01  0.300000D+02 -0.203682D-01  0.101190D+01
  0.139087D+04  0.362329D-01  0.300000D+02 -0.193370D-01  0.101191D+01
  0.139243D+04  0.368317D-01  0.300000D+02 -0.182898D-01  0.101191D+01
  0.139399D+04  0.374163D-01  0.300000D+02 -0.172275D-01  0.101192D+01
  0.139556D+04  0.379858D-01  0.300000D+02 -0.161498D-01  0.101192D+01
  0.139712D+04  0.385390D-01  0.299999D+02 -0.150560D-01  0.101192D+01
  0.139868D+04  0.390760D-01  0.299999D+02 -0.139463D-01  0.101193D+01
  0.140024D+04  0.395965D-01  0.299999D+02 -0.128217D-01  0.101193D+01
  0.140181D+04  0.401005D-01  0.300000D+02 -0.116830D-01  0.101192D+01
  0.140337D+04  0.405887D-01  0.300000D+02 -0.105312D-01  0.101192D+01
  0.140493D+04  0.410616D-01  0.300000D+02 -0.936721D-02  0.101192D+01
  0.140649D+04  0.415187D-01  0.300000D+02 -0.819147D-02  0.101192D+01
  0.140806D+04  0.419586D-01  0.300000D+02 -0.700346D-02  0.101192D+01
  0.140962D+04  0.423804D-01  0.300000D+02 -0.580297D-02  0.101191D+01
  0.141118D+04  0.427846D-01  0.300000D+02 -0.459068D-02  0.101191D+01
  0.141274D+04  0.431715D-01  0.300000D+02 -0.336782D-02  0.101190D+01
  0.141431D+04  0.435413D-01  0.300000D+02 -0.213530D-02  0.101189D+01
  0.141587D+04  0.438948D-01  0.300000D+02 -0.893724D-03  0.101188D+01
  0.141743D+04  0.442321D-01  0.300001D+02  0.356266D-03  0.101187D+01
  0.141900D+04  0.445518D-01  0.300001D+02  0.161459D-02  0.101187D+01
  0.142056D+04  0.448526D-01  0.300000D+02  0.288151D-02  0.101186D+01
  0.142212D+04  0.451343D-01  0.300000D+02  0.415671D-02  0.101184D+01
  0.142368D+04  0.453980D-01  0.300000D+02  0.543914D-02  0.101183D+01
  0.142525D+04  0.456443D-01  0.299999D+02  0.672771D-02  0.101182D+01
  0.142681D+04  0.458734D-01  0.299999D+02  0.802187D-02  0.101180D+01
  0.142837D+04  0.460857D-01  0.300000D+02  0.932119D-02  0.101179D+01
  0.142993D+04  0.462806D-01  0.300000D+02  0.106252D-01  0.101177D+01
  0.143150D+04  0.464567D-01  0.300000D+02  0.119337D-01  0.101176D+01
  0.143306D+04  0.466131D-01  0.300000D+02  0.132467D-01  0.101174D+01
  0.143462D+04  0.467503D-01  0.300000D+02  0.145633D-01  0.101172D+01
  0.143618D+04  0.468699D-01  0.300000D+02  0.158827D-01  0.101170D+01
  0.143775D+04  0.469725D-01  0.300000D+02  0.172043D-01  0.101168D+01
  0.143931D+04  0.470579D-01  0.300000D+02  0.185275D-01  0.101166D+01
  0.144087D+04  0.471257D-01  0.300000D+02  0.198520D-01  0.101164D+01
  0.144244D+04  0.471754D-01  0.300000D+02  0.211773D-01  0.101162D+01
  0.144400D+04  0.472057D-01  0.300000D+02  0.225030D-01  0.101160D+01
  0.144556D+04  0.472163D-01  0.300000D+02  0.238287D-01  0.101158D+01
  0.144712D+04  0.472087D-01  0.300000D+02  0.251536D-01  0.101156D+01
  0.144869D+04  0.471843D-01  0.300000D+02  0.264773D-01  0.101153D+01
  0.145025D+04  0.471431D-01  0.300000D+02  0.277994D-01  0.101151D+01
  0.145181D+04  0.470846D-01  0.300000D+02  0.291193D-01  0.101148D+01
  0.145337D+04  0.470083D-01  0.300000D+02  0.304365D-01  0.101146D+01
  0.145494D+04  0.469137D-01  0.300000D+02  0.317504D-01  0.101143D+01
  0.145650D+04  0.468000D-01  0.300000D+02  0.330605D-01  0.101140D+01
  0.145806D+04  0.466678D-01  0.300000D+02  0.343663D-01  0.101137D+01
  0.145962D+04  0.465184D-01  0.300000D+02  0.356674D-01  0.101134D+01
  0.146119D+04  0.463530D-01  0.300000D+02  0.369636D-01  0.101131D+01
