  0.964162D+03  0.395889D-01 -0.693891D-02  0.694735D-02  0.255810D-06
  0.965725D+03  0.393559D-01 -0.687906D-02  0.688774D-02  0.252962D-06
  0.967287D+03  0.391240D-01 -0.662432D-02  0.663254D-02  0.249273D-06
  0.968850D+03  0.388370D-01 -0.668587D-02  0.668806D-02  0.244645D-06
  0.970413D+03  0.385375D-01 -0.675847D-02  0.676268D-02  0.239247D-06
  0.971975D+03  0.381663D-01 -0.665141D-02  0.665693D-02  0.233289D-06
  0.973538D+03  0.377088D-01 -0.640090D-02  0.639608D-02  0.227000D-06
  0.975100D+03  0.372479D-01 -0.656638D-02  0.656337D-02  0.220801D-06
  0.976663D+03  0.367436D-01 -0.657241D-02  0.657098D-02  0.215104D-06
  0.978226D+03  0.362143D-01 -0.639373D-02  0.639353D-02  0.210003D-06
  0.979788D+03  0.357471D-01 -0.632848D-02  0.632887D-02  0.205498D-06
  0.981351D+03  0.352749D-01 -0.641771D-02  0.641867D-02  0.201687D-06
  0.982914D+03  0.348353D-01 -0.633908D-02  0.634045D-02  0.198600D-06
  0.984476D+03  0.344500D-01 -0.608623D-02  0.608693D-02  0.196080D-06
  0.986039D+03  0.340667D-01 -0.623194D-02  0.623350D-02  0.193951D-06
  0.987602D+03  0.337565D-01 -0.622414D-02  0.622629D-02  0.192087D-06
  0.989164D+03  0.334651D-01 -0.603621D-02  0.603860D-02  0.190361D-06
  0.990727D+03  0.332118D-01 -0.605447D-02  0.605503D-02  0.188729D-06
  0.992290D+03  0.330195D-01 -0.608984D-02  0.609134D-02  0.187227D-06
  0.993852D+03  0.328313D-01 -0.594920D-02  0.595135D-02  0.185764D-06
  0.995415D+03  0.327279D-01 -0.590333D-02  0.590264D-02  0.184334D-06
  0.996978D+03  0.326256D-01 -0.595736D-02  0.595752D-02  0.183039D-06
  0.998540D+03  0.325674D-01 -0.583497D-02  0.583580D-02  0.181870D-06
  0.100010D+04  0.325285D-01 -0.578817D-02  0.578879D-02  0.180818D-06
  0.100167D+04  0.324931D-01 -0.583720D-02  0.583827D-02  0.179944D-06
  0.100323D+04  0.324993D-01 -0.570589D-02  0.570732D-02  0.179215D-06
  0.100479D+04  0.324798D-01 -0.570734D-02  0.570869D-02  0.178612D-06
  0.100635D+04  0.325078D-01 -0.572921D-02  0.573088D-02  0.178113D-06
  0.100792D+04  0.325121D-01 -0.556521D-02  0.556707D-02  0.177678D-06
  0.100948D+04  0.325222D-01 -0.564779D-02  0.564987D-02  0.177334D-06
  0.101104D+04  0.325307D-01 -0.562416D-02  0.562641D-02  0.177064D-06
  0.101260D+04  0.325005D-01 -0.550491D-02  0.550742D-02  0.176823D-06
  0.101417D+04  0.324890D-01 -0.559220D-02  0.559492D-02  0.176634D-06
  0.101573D+04  0.324186D-01 -0.550993D-02  0.551273D-02  0.176462D-06
  0.101729D+04  0.323475D-01 -0.549941D-02  0.550243D-02  0.176291D-06
  0.101885D+04  0.322407D-01 -0.552553D-02  0.552870D-02  0.176118D-06
  0.102042D+04  0.320984D-01 -0.537672D-02  0.537989D-02  0.175914D-06
  0.102198D+04  0.319528D-01 -0.548015D-02  0.548368D-02  0.175697D-06
  0.102354D+04  0.317526D-01 -0.543825D-02  0.544187D-02  0.175458D-06
  0.102511D+04  0.315829D-01 -0.539252D-02  0.539624D-02  0.175196D-06
  0.102667D+04  0.313728D-01 -0.543771D-02  0.544163D-02  0.174925D-06
  0.102823D+04  0.311711D-01 -0.532453D-02  0.532848D-02  0.174607D-06
  0.102979D+04  0.309623D-01 -0.538977D-02  0.539387D-02  0.174259D-06
  0.103136D+04  0.307514D-01 -0.536528D-02  0.536951D-02  0.173894D-06
  0.103292D+04  0.305672D-01 -0.530813D-02  0.531229D-02  0.173491D-06
  0.103448D+04  0.303716D-01 -0.535630D-02  0.536070D-02  0.173080D-06
  0.103604D+04  0.302265D-01 -0.525720D-02  0.526165D-02  0.172668D-06
  0.103761D+04  0.300644D-01 -0.531099D-02  0.531551D-02  0.172252D-06
  0.103917D+04  0.299748D-01 -0.528568D-02  0.529035D-02  0.171871D-06
  0.104073D+04  0.298725D-01 -0.524137D-02  0.524595D-02  0.171521D-06
  0.104229D+04  0.298361D-01 -0.527729D-02  0.528210D-02  0.171213D-06
  0.104386D+04  0.297922D-01 -0.516781D-02  0.517266D-02  0.170950D-06
  0.104542D+04  0.298006D-01 -0.524442D-02  0.524933D-02  0.170712D-06
  0.104698D+04  0.298036D-01 -0.519558D-02  0.520062D-02  0.170527D-06
  0.104855D+04  0.298457D-01 -0.519671D-02  0.520170D-02  0.170375D-06
  0.105011D+04  0.298810D-01 -0.519894D-02  0.520413D-02  0.170270D-06
  0.105167D+04  0.299385D-01 -0.514144D-02  0.514648D-02  0.170221D-06
  0.105323D+04  0.299847D-01 -0.518625D-02  0.519158D-02  0.170213D-06
  0.105480D+04  0.300326D-01 -0.508649D-02  0.509187D-02  0.170262D-06
  0.105636D+04  0.300692D-01 -0.516370D-02  0.516911D-02  0.170337D-06
  0.105792D+04  0.300916D-01 -0.510635D-02  0.511192D-02  0.170428D-06
  0.105948D+04  0.301052D-01 -0.513589D-02  0.514127D-02  0.170523D-06
  0.106105D+04  0.300887D-01 -0.511459D-02  0.512024D-02  0.170611D-06
  0.106261D+04  0.300687D-01 -0.510579D-02  0.511107D-02  0.170693D-06
  0.106417D+04  0.300049D-01 -0.511511D-02  0.512074D-02  0.170745D-06
  0.106573D+04  0.299464D-01 -0.507420D-02  0.507934D-02  0.170770D-06
  0.106730D+04  0.298364D-01 -0.511016D-02  0.511573D-02  0.170757D-06
  0.106886D+04  0.297452D-01 -0.503966D-02  0.504470D-02  0.170722D-06
  0.107042D+04  0.296034D-01 -0.509949D-02  0.510499D-02  0.170657D-06
  0.107199D+04  0.294937D-01 -0.502626D-02  0.503200D-02  0.170548D-06
  0.107355D+04  0.293364D-01 -0.508172D-02  0.508716D-02  0.170400D-06
  0.107511D+04  0.292237D-01 -0.503654D-02  0.504227D-02  0.170208D-06
  0.107667D+04  0.290721D-01 -0.505629D-02  0.506166D-02  0.170014D-06
  0.107824D+04  0.289720D-01 -0.503666D-02  0.504236D-02  0.169820D-06
  0.107980D+04  0.288425D-01 -0.502438D-02  0.502969D-02  0.169614D-06
  0.108136D+04  0.287655D-01 -0.502724D-02  0.503291D-02  0.169413D-06
  0.108292D+04  0.286690D-01 -0.498848D-02  0.499374D-02  0.169225D-06
  0.108449D+04  0.286215D-01 -0.501030D-02  0.501595D-02  0.169071D-06
  0.108605D+04  0.285645D-01 -0.495150D-02  0.495674D-02  0.168967D-06
  0.108761D+04  0.285479D-01 -0.498855D-02  0.499418D-02  0.168880D-06
  0.108917D+04  0.285332D-01 -0.491626D-02  0.492149D-02  0.168778D-06
  0.109074D+04  0.285474D-01 -0.496468D-02  0.497032D-02  0.168664D-06
  0.109230D+04  0.285728D-01 -0.488661D-02  0.489246D-02  0.168584D-06
  0.109386D+04  0.286119D-01 -0.494130D-02  0.494696D-02  0.168601D-06
  0.109542D+04  0.286691D-01 -0.487258D-02  0.487846D-02  0.168766D-06
  0.109699D+04  0.287213D-01 -0.492038D-02  0.492607D-02  0.169167D-06
  0.109855D+04  0.287942D-01 -0.485691D-02  0.486282D-02  0.169972D-06
  0.110011D+04  0.288399D-01 -0.490277D-02  0.490849D-02  0.171210D-06
  0.110168D+04  0.289056D-01 -0.484112D-02  0.484706D-02  0.172625D-06
  0.110324D+04  0.289239D-01 -0.488818D-02  0.489392D-02  0.173996D-06
  0.110480D+04  0.289628D-01 -0.482574D-02  0.483171D-02  0.175215D-06
  0.110636D+04  0.289413D-01 -0.487552D-02  0.488129D-02  0.176320D-06
  0.110793D+04  0.289401D-01 -0.481058D-02  0.481657D-02  0.177693D-06
  0.110949D+04  0.288815D-01 -0.486344D-02  0.486922D-02  0.179396D-06
  0.111105D+04  0.288356D-01 -0.480199D-02  0.480735D-02  0.181249D-06
  0.111261D+04  0.287459D-01 -0.485073D-02  0.485653D-02  0.183001D-06
  0.111418D+04  0.286629D-01 -0.479368D-02  0.479906D-02  0.184099D-06
  0.111574D+04  0.285554D-01 -0.483665D-02  0.484245D-02  0.184463D-06
  0.111730D+04  0.284469D-01 -0.478398D-02  0.478937D-02  0.184175D-06
  0.111886D+04  0.283346D-01 -0.482062D-02  0.482643D-02  0.183492D-06
  0.112043D+04  0.282086D-01 -0.477237D-02  0.477779D-02  0.182685D-06
  0.112199D+04  0.281021D-01 -0.480216D-02  0.480799D-02  0.181647D-06
  0.112355D+04  0.279685D-01 -0.475857D-02  0.476401D-02  0.180310D-06
  0.112512D+04  0.278834D-01 -0.478079D-02  0.478663D-02  0.178436D-06
  0.112668D+04  0.277784D-01 -0.474249D-02  0.474796D-02  0.176152D-06
  0.112824D+04  0.277049D-01 -0.475614D-02  0.476200D-02  0.173692D-06
  0.112980D+04  0.276440D-01 -0.472446D-02  0.472996D-02  0.171424D-06
  0.113137D+04  0.275913D-01 -0.472805D-02  0.473393D-02  0.169622D-06
  0.113293D+04  0.275853D-01 -0.470510D-02  0.471063D-02  0.168388D-06
  0.113449D+04  0.275730D-01 -0.469665D-02  0.470255D-02  0.167606D-06
  0.113605D+04  0.276053D-01 -0.468502D-02  0.469059D-02  0.167129D-06
  0.113762D+04  0.276441D-01 -0.466203D-02  0.466794D-02  0.166845D-06
  0.113918D+04  0.276871D-01 -0.466443D-02  0.467005D-02  0.166651D-06
  0.114074D+04  0.277609D-01 -0.462399D-02  0.462993D-02  0.166485D-06
  0.114230D+04  0.278098D-01 -0.464288D-02  0.464854D-02  0.166320D-06
  0.114387D+04  0.278841D-01 -0.459131D-02  0.459659D-02  0.166166D-06
  0.114543D+04  0.279381D-01 -0.461936D-02  0.462508D-02  0.166025D-06
  0.114699D+04  0.279773D-01 -0.458800D-02  0.459336D-02  0.165922D-06
  0.114856D+04  0.280218D-01 -0.459256D-02  0.459834D-02  0.165841D-06
  0.115012D+04  0.280228D-01 -0.458201D-02  0.458747D-02  0.165771D-06
  0.115168D+04  0.280423D-01 -0.456115D-02  0.456698D-02  0.165710D-06
  0.115324D+04  0.280239D-01 -0.457160D-02  0.457714D-02  0.165633D-06
  0.115481D+04  0.279910D-01 -0.452403D-02  0.452990D-02  0.165556D-06
  0.115637D+04  0.279522D-01 -0.455531D-02  0.456094D-02  0.165453D-06
  0.115793D+04  0.278694D-01 -0.452736D-02  0.453264D-02  0.165347D-06
  0.115949D+04  0.278096D-01 -0.453194D-02  0.453763D-02  0.165230D-06
  0.116106D+04  0.277123D-01 -0.452346D-02  0.452885D-02  0.165110D-06
  0.116262D+04  0.276057D-01 -0.450050D-02  0.450626D-02  0.164946D-06
  0.116418D+04  0.275059D-01 -0.451113D-02  0.451661D-02  0.164750D-06
  0.116574D+04  0.273806D-01 -0.446887D-02  0.447399D-02  0.164517D-06
  0.116731D+04  0.272837D-01 -0.448970D-02  0.449526D-02  0.164281D-06
  0.116887D+04  0.271886D-01 -0.446632D-02  0.447155D-02  0.164016D-06
  0.117043D+04  0.270869D-01 -0.445870D-02  0.446433D-02  0.163734D-06
  0.117200D+04  0.270424D-01 -0.445464D-02  0.445997D-02  0.163442D-06
  0.117356D+04  0.270010D-01 -0.441773D-02  0.442342D-02  0.163179D-06
  0.117512D+04  0.269705D-01 -0.443356D-02  0.443900D-02  0.162935D-06
  0.117668D+04  0.269968D-01 -0.440516D-02  0.441027D-02  0.162712D-06
  0.117825D+04  0.270276D-01 -0.440255D-02  0.440807D-02  0.162522D-06
  0.117981D+04  0.270681D-01 -0.439569D-02  0.440094D-02  0.162382D-06
  0.118137D+04  0.271535D-01 -0.436054D-02  0.436615D-02  0.162286D-06
  0.118293D+04  0.272297D-01 -0.437597D-02  0.438134D-02  0.162233D-06
  0.118450D+04  0.273034D-01 -0.435344D-02  0.435852D-02  0.162243D-06
  0.118606D+04  0.274006D-01 -0.434446D-02  0.434995D-02  0.162343D-06
  0.118762D+04  0.274704D-01 -0.434515D-02  0.435039D-02  0.162497D-06
  0.118918D+04  0.275278D-01 -0.431123D-02  0.431617D-02  0.162698D-06
  0.119075D+04  0.275859D-01 -0.432361D-02  0.432899D-02  0.162892D-06
  0.119231D+04  0.276021D-01 -0.431293D-02  0.431805D-02  0.163035D-06
  0.119387D+04  0.276052D-01 -0.428733D-02  0.429284D-02  0.163103D-06
  0.119543D+04  0.275917D-01 -0.429963D-02  0.430491D-02  0.163156D-06
  0.119700D+04  0.275328D-01 -0.427925D-02  0.428425D-02  0.163263D-06
  0.119856D+04  0.274687D-01 -0.427022D-02  0.427563D-02  0.163437D-06
  0.120012D+04  0.273826D-01 -0.427172D-02  0.427690D-02  0.163672D-06
  0.120169D+04  0.272586D-01 -0.424256D-02  0.424745D-02  0.164018D-06
  0.120325D+04  0.271410D-01 -0.424675D-02  0.425207D-02  0.164647D-06
  0.120481D+04  0.270120D-01 -0.423833D-02  0.424339D-02  0.165650D-06
  0.120637D+04  0.268633D-01 -0.420418D-02  0.420962D-02  0.166687D-06
  0.120794D+04  0.267312D-01 -0.421572D-02  0.422094D-02  0.167442D-06
  0.120950D+04  0.266172D-01 -0.419902D-02  0.420397D-02  0.167861D-06
  0.121106D+04  0.265064D-01 -0.417480D-02  0.418014D-02  0.168244D-06
  0.121262D+04  0.264096D-01 -0.417765D-02  0.418276D-02  0.168822D-06
  0.121419D+04  0.263682D-01 -0.415543D-02  0.416027D-02  0.169517D-06
  0.121575D+04  0.263443D-01 -0.413749D-02  0.414274D-02  0.170553D-06
  0.121731D+04  0.263394D-01 -0.413524D-02  0.414026D-02  0.171865D-06
  0.121887D+04  0.263678D-01 -0.411109D-02  0.411584D-02  0.173083D-06
  0.122044D+04  0.264390D-01 -0.409557D-02  0.410074D-02  0.173410D-06
  0.122200D+04  0.265206D-01 -0.409221D-02  0.409715D-02  0.172741D-06
  0.122356D+04  0.266056D-01 -0.406997D-02  0.407466D-02  0.171682D-06
  0.122513D+04  0.267123D-01 -0.405244D-02  0.405756D-02  0.170813D-06
  0.122669D+04  0.268248D-01 -0.405163D-02  0.405653D-02  0.170208D-06
  0.122825D+04  0.269166D-01 -0.403453D-02  0.403919D-02  0.169507D-06
  0.122981D+04  0.269798D-01 -0.401049D-02  0.401557D-02  0.168500D-06
  0.123138D+04  0.270538D-01 -0.401471D-02  0.401958D-02  0.167101D-06
  0.123294D+04  0.270889D-01 -0.400442D-02  0.400906D-02  0.165447D-06
  0.123450D+04  0.270799D-01 -0.398027D-02  0.398469D-02  0.163793D-06
  0.123606D+04  0.270470D-01 -0.398037D-02  0.398523D-02  0.162339D-06
  0.123763D+04  0.269940D-01 -0.397675D-02  0.398140D-02  0.161204D-06
  0.123919D+04  0.268976D-01 -0.395961D-02  0.396405D-02  0.160371D-06
  0.124075D+04  0.267623D-01 -0.394581D-02  0.395066D-02  0.159740D-06
  0.124231D+04  0.266292D-01 -0.394729D-02  0.395196D-02  0.159258D-06
  0.124388D+04  0.264777D-01 -0.393515D-02  0.393962D-02  0.158865D-06
  0.124544D+04  0.263091D-01 -0.390926D-02  0.391352D-02  0.158496D-06
  0.124700D+04  0.261337D-01 -0.391171D-02  0.391639D-02  0.158079D-06
  0.124857D+04  0.259853D-01 -0.390289D-02  0.390739D-02  0.157598D-06
  0.125013D+04  0.258613D-01 -0.388085D-02  0.388515D-02  0.157117D-06
  0.125169D+04  0.257598D-01 -0.386709D-02  0.387178D-02  0.156606D-06
  0.125325D+04  0.256895D-01 -0.386132D-02  0.386584D-02  0.156068D-06
  0.125482D+04  0.256566D-01 -0.384389D-02  0.384823D-02  0.155544D-06
  0.125638D+04  0.256778D-01 -0.381551D-02  0.381966D-02  0.155046D-06
  0.125794D+04  0.257553D-01 -0.381123D-02  0.381579D-02  0.154579D-06
  0.125950D+04  0.258716D-01 -0.380049D-02  0.380488D-02  0.154159D-06
  0.126107D+04  0.260206D-01 -0.378119D-02  0.378542D-02  0.153802D-06
  0.126263D+04  0.261919D-01 -0.375422D-02  0.375883D-02  0.153523D-06
  0.126419D+04  0.263743D-01 -0.375227D-02  0.375674D-02  0.153337D-06
  0.126575D+04  0.265821D-01 -0.374391D-02  0.374824D-02  0.153258D-06
  0.126732D+04  0.267686D-01 -0.372951D-02  0.373370D-02  0.153231D-06
  0.126888D+04  0.269177D-01 -0.370927D-02  0.371332D-02  0.153284D-06
  0.127044D+04  0.270155D-01 -0.370207D-02  0.370652D-02  0.153558D-06
  0.127201D+04  0.270757D-01 -0.369973D-02  0.370405D-02  0.153929D-06
  0.127357D+04  0.270837D-01 -0.369185D-02  0.369604D-02  0.154170D-06
  0.127513D+04  0.270214D-01 -0.367808D-02  0.368213D-02  0.154220D-06
  0.127669D+04  0.268913D-01 -0.366125D-02  0.366568D-02  0.154190D-06
  0.127826D+04  0.267134D-01 -0.366299D-02  0.366731D-02  0.154193D-06
  0.127982D+04  0.265065D-01 -0.365840D-02  0.366258D-02  0.154251D-06
  0.128138D+04  0.262597D-01 -0.364712D-02  0.365116D-02  0.154327D-06
  0.128294D+04  0.259883D-01 -0.362898D-02  0.363287D-02  0.154392D-06
  0.128451D+04  0.257087D-01 -0.362147D-02  0.362574D-02  0.154449D-06
  0.128607D+04  0.254376D-01 -0.361629D-02  0.362042D-02  0.154600D-06
  0.128763D+04  0.252055D-01 -0.360445D-02  0.360843D-02  0.155044D-06
  0.128919D+04  0.250149D-01 -0.358585D-02  0.358969D-02  0.155635D-06
  0.129076D+04  0.248747D-01 -0.356519D-02  0.356938D-02  0.155886D-06
  0.129232D+04  0.247957D-01 -0.355843D-02  0.356250D-02  0.155744D-06
  0.129388D+04  0.247854D-01 -0.354579D-02  0.354972D-02  0.155651D-06
  0.129544D+04  0.248468D-01 -0.352719D-02  0.353099D-02  0.155661D-06
  0.129701D+04  0.249777D-01 -0.350281D-02  0.350648D-02  0.155575D-06
  0.129857D+04  0.251700D-01 -0.348402D-02  0.348805D-02  0.155673D-06
  0.130013D+04  0.254095D-01 -0.347260D-02  0.347652D-02  0.156494D-06
  0.130170D+04  0.256767D-01 -0.345727D-02  0.346109D-02  0.157708D-06
  0.130326D+04  0.259475D-01 -0.343881D-02  0.344253D-02  0.158333D-06
  0.130482D+04  0.262055D-01 -0.341820D-02  0.342182D-02  0.157896D-06
  0.130638D+04  0.264302D-01 -0.339644D-02  0.339997D-02  0.156814D-06
  0.130795D+04  0.265867D-01 -0.338170D-02  0.338558D-02  0.155777D-06
  0.130951D+04  0.266575D-01 -0.337293D-02  0.337674D-02  0.155004D-06
  0.131107D+04  0.266333D-01 -0.336366D-02  0.336740D-02  0.154369D-06
  0.131263D+04  0.265130D-01 -0.335408D-02  0.335775D-02  0.153675D-06
  0.131420D+04  0.263073D-01 -0.334406D-02  0.334767D-02  0.152661D-06
  0.131576D+04  0.260455D-01 -0.333322D-02  0.333677D-02  0.151381D-06
  0.131732D+04  0.257237D-01 -0.332096D-02  0.332444D-02  0.150098D-06
  0.131888D+04  0.253632D-01 -0.330655D-02  0.330997D-02  0.148871D-06
  0.132045D+04  0.249879D-01 -0.329746D-02  0.330119D-02  0.147649D-06
  0.132201D+04  0.246224D-01 -0.329110D-02  0.329478D-02  0.146437D-06
  0.132357D+04  0.242918D-01 -0.328166D-02  0.328526D-02  0.145238D-06
  0.132514D+04  0.240203D-01 -0.326871D-02  0.327224D-02  0.144024D-06
  0.132670D+04  0.238295D-01 -0.325207D-02  0.325551D-02  0.142833D-06
  0.132826D+04  0.237374D-01 -0.323175D-02  0.323511D-02  0.141699D-06
  0.132982D+04  0.237568D-01 -0.320802D-02  0.321130D-02  0.140604D-06
  0.133139D+04  0.238932D-01 -0.319241D-02  0.319601D-02  0.139551D-06
  0.133295D+04  0.241436D-01 -0.317615D-02  0.317968D-02  0.138540D-06
  0.133451D+04  0.244953D-01 -0.315762D-02  0.316108D-02  0.137623D-06
  0.133607D+04  0.249245D-01 -0.313752D-02  0.314092D-02  0.136873D-06
  0.133764D+04  0.253969D-01 -0.311669D-02  0.312003D-02  0.136247D-06
  0.133920D+04  0.258694D-01 -0.309596D-02  0.309925D-02  0.135758D-06
  0.134076D+04  0.262940D-01 -0.307606D-02  0.307930D-02  0.135509D-06
  0.134232D+04  0.266239D-01 -0.305752D-02  0.306072D-02  0.135298D-06
  0.134389D+04  0.268200D-01 -0.304065D-02  0.304381D-02  0.134961D-06
  0.134545D+04  0.268555D-01 -0.302553D-02  0.302866D-02  0.134688D-06
  0.134701D+04  0.267196D-01 -0.301203D-02  0.301512D-02  0.134547D-06
  0.134858D+04  0.264176D-01 -0.299987D-02  0.300293D-02  0.134473D-06
  0.135014D+04  0.259697D-01 -0.298864D-02  0.299166D-02  0.134393D-06
  0.135170D+04  0.254077D-01 -0.297779D-02  0.298076D-02  0.134244D-06
  0.135326D+04  0.247712D-01 -0.296667D-02  0.296960D-02  0.134035D-06
  0.135483D+04  0.241047D-01 -0.295455D-02  0.295743D-02  0.133916D-06
  0.135639D+04  0.234536D-01 -0.294439D-02  0.294757D-02  0.133891D-06
  0.135795D+04  0.228626D-01 -0.293415D-02  0.293728D-02  0.133498D-06
  0.135951D+04  0.223729D-01 -0.292168D-02  0.292476D-02  0.132599D-06
  0.136108D+04  0.220210D-01 -0.290634D-02  0.290936D-02  0.131685D-06
  0.136264D+04  0.218563D-01 -0.288756D-02  0.289052D-02  0.130790D-06
  0.136420D+04  0.219093D-01 -0.286496D-02  0.286787D-02  0.129453D-06
  0.136576D+04  0.221641D-01 -0.283842D-02  0.284128D-02  0.127905D-06
  0.136733D+04  0.226313D-01 -0.280827D-02  0.281108D-02  0.126586D-06
  0.136889D+04  0.232878D-01 -0.277526D-02  0.277802D-02  0.125725D-06
  0.137045D+04  0.240592D-01 -0.274050D-02  0.274322D-02  0.125162D-06
  0.137202D+04  0.248716D-01 -0.270524D-02  0.270792D-02  0.124382D-06
